"Kod";"Nazwa";"Pojazdy";"Grupy wieku";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1261000;"Powiat m.Kraków";"samochody osobowe";"16-20 lat";"2019";68046;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"21-25 lat";"2015";33342;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"21-25 lat";"2016";33442;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"21-25 lat";"2017";34661;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"21-25 lat";"2018";38230;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"21-25 lat";"2019";41529;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"26-30 lat";"2015";27387;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"26-30 lat";"2016";28604;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"26-30 lat";"2017";30476;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"26-30 lat";"2018";30847;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"26-30 lat";"2019";29978;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"31 lat i starsze";"2015";72070;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"31 lat i starsze";"2016";76355;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"31 lat i starsze";"2017";81239;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"31 lat i starsze";"2018";86567;"szt.";"";
1261000;"Powiat m.Kraków";"samochody osobowe";"31 lat i starsze";"2019";92614;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"8-9 lat";"2015";4498;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"8-9 lat";"2016";5113;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"8-9 lat";"2017";4968;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"8-9 lat";"2018";5699;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"8-9 lat";"2019";5508;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"10-11 lat";"2015";4464;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"10-11 lat";"2016";3989;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"10-11 lat";"2017";4364;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"10-11 lat";"2018";4882;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"10-11 lat";"2019";4671;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"12-15 lat";"2015";9359;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"12-15 lat";"2016";8865;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"12-15 lat";"2017";8626;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"12-15 lat";"2018";8151;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"12-15 lat";"2019";7933;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"16-20 lat";"2015";8157;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"16-20 lat";"2016";9105;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"16-20 lat";"2017";9153;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"16-20 lat";"2018";9117;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"16-20 lat";"2019";9144;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"21-25 lat";"2015";3633;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"21-25 lat";"2016";3932;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"21-25 lat";"2017";4367;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"21-25 lat";"2018";4908;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"21-25 lat";"2019";5578;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"26-30 lat";"2015";3747;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"26-30 lat";"2016";3769;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"26-30 lat";"2017";3682;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"26-30 lat";"2018";3545;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"26-30 lat";"2019";3429;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"31 lat i starsze";"2015";8715;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"31 lat i starsze";"2016";9347;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"31 lat i starsze";"2017";10025;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"31 lat i starsze";"2018";10784;"szt.";"";
1261000;"Powiat m.Kraków";"samochody ciężarowe";"31 lat i starsze";"2019";11544;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"8-9 lat";"2015";197;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"8-9 lat";"2016";224;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"8-9 lat";"2017";167;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"8-9 lat";"2018";91;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"8-9 lat";"2019";100;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"10-11 lat";"2015";184;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"10-11 lat";"2016";180;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"10-11 lat";"2017";179;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"10-11 lat";"2018";181;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"10-11 lat";"2019";157;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"12-15 lat";"2015";227;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"12-15 lat";"2016";237;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"12-15 lat";"2017";236;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"12-15 lat";"2018";226;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"12-15 lat";"2019";187;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"16-20 lat";"2015";244;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"16-20 lat";"2016";251;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"16-20 lat";"2017";222;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"16-20 lat";"2018";184;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"16-20 lat";"2019";183;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"21-25 lat";"2015";121;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"21-25 lat";"2016";129;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"21-25 lat";"2017";157;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"21-25 lat";"2018";185;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"21-25 lat";"2019";193;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"26-30 lat";"2015";300;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"26-30 lat";"2016";263;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"26-30 lat";"2017";220;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"26-30 lat";"2018";176;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"26-30 lat";"2019";120;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"31 lat i starsze";"2015";638;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"31 lat i starsze";"2016";696;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"31 lat i starsze";"2017";761;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"31 lat i starsze";"2018";826;"szt.";"";
1261000;"Powiat m.Kraków";"autobusy";"31 lat i starsze";"2019";898;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"8-9 lat";"2015";637;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"8-9 lat";"2016";715;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"8-9 lat";"2017";407;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"8-9 lat";"2018";232;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"8-9 lat";"2019";392;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"10-11 lat";"2015";291;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"10-11 lat";"2016";327;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"10-11 lat";"2017";468;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"10-11 lat";"2018";486;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"10-11 lat";"2019";291;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"12-15 lat";"2015";427;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"12-15 lat";"2016";458;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"12-15 lat";"2017";445;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"12-15 lat";"2018";497;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"12-15 lat";"2019";614;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"16-20 lat";"2015";315;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"16-20 lat";"2016";368;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"16-20 lat";"2017";443;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"16-20 lat";"2018";463;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"16-20 lat";"2019";471;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"21-25 lat";"2015";183;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"21-25 lat";"2016";193;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"21-25 lat";"2017";188;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"21-25 lat";"2018";196;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"21-25 lat";"2019";244;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"26-30 lat";"2015";159;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"26-30 lat";"2016";156;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"26-30 lat";"2017";172;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"26-30 lat";"2018";173;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"26-30 lat";"2019";174;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"31 lat i starsze";"2015";234;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"31 lat i starsze";"2016";264;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"31 lat i starsze";"2017";277;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"31 lat i starsze";"2018";319;"szt.";"";
1261000;"Powiat m.Kraków";"ciągniki siodłowe";"31 lat i starsze";"2019";355;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"8-9 lat";"2015";1289;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"8-9 lat";"2016";1461;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"8-9 lat";"2017";1338;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"8-9 lat";"2018";1133;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"8-9 lat";"2019";1173;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"10-11 lat";"2015";1192;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"10-11 lat";"2016";1384;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"10-11 lat";"2017";1534;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"10-11 lat";"2018";1628;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"10-11 lat";"2019";1632;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"12-15 lat";"2015";1968;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"12-15 lat";"2016";2236;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"12-15 lat";"2017";2497;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"12-15 lat";"2018";2805;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"12-15 lat";"2019";3382;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"16-20 lat";"2015";1696;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"16-20 lat";"2016";2057;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"16-20 lat";"2017";2413;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"16-20 lat";"2018";2647;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"16-20 lat";"2019";2922;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"21-25 lat";"2015";1143;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"21-25 lat";"2016";1203;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"21-25 lat";"2017";1252;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"21-25 lat";"2018";1431;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"21-25 lat";"2019";1672;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"26-30 lat";"2015";1459;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"26-30 lat";"2016";1497;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"26-30 lat";"2017";1500;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"26-30 lat";"2018";1408;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"26-30 lat";"2019";1334;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"31 lat i starsze";"2015";3934;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"31 lat i starsze";"2016";4164;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"31 lat i starsze";"2017";4449;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"31 lat i starsze";"2018";4812;"szt.";"";
1261000;"Powiat m.Kraków";"motocykle";"31 lat i starsze";"2019";5171;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"8-9 lat";"2015";1253;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"8-9 lat";"2016";2046;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"8-9 lat";"2017";1808;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"8-9 lat";"2018";1053;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"8-9 lat";"2019";939;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"10-11 lat";"2015";573;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"10-11 lat";"2016";784;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"10-11 lat";"2017";1233;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"10-11 lat";"2018";2024;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"10-11 lat";"2019";1772;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"12-15 lat";"2015";637;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"12-15 lat";"2016";736;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"12-15 lat";"2017";878;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"12-15 lat";"2018";1183;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"12-15 lat";"2019";1772;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"16-20 lat";"2015";674;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"16-20 lat";"2016";723;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"16-20 lat";"2017";729;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"16-20 lat";"2018";737;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"16-20 lat";"2019";775;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"21-25 lat";"2015";342;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"21-25 lat";"2016";353;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"21-25 lat";"2017";429;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"21-25 lat";"2018";508;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"21-25 lat";"2019";577;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"26-30 lat";"2015";589;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"26-30 lat";"2016";626;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"26-30 lat";"2017";583;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"26-30 lat";"2018";557;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"26-30 lat";"2019";465;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"31 lat i starsze";"2015";465;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"31 lat i starsze";"2016";527;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"31 lat i starsze";"2017";632;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"31 lat i starsze";"2018";780;"szt.";"";
1261000;"Powiat m.Kraków";"motorowery";"31 lat i starsze";"2019";948;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"8-9 lat";"2015";3210;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"8-9 lat";"2016";3457;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"8-9 lat";"2017";3064;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"8-9 lat";"2018";2764;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"8-9 lat";"2019";2872;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"10-11 lat";"2015";3649;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"10-11 lat";"2016";3541;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"10-11 lat";"2017";3844;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"10-11 lat";"2018";4037;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"10-11 lat";"2019";3748;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"12-15 lat";"2015";7638;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"12-15 lat";"2016";7949;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"12-15 lat";"2017";8173;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"12-15 lat";"2018";8506;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"12-15 lat";"2019";8760;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"16-20 lat";"2015";7368;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"16-20 lat";"2016";8081;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"16-20 lat";"2017";8342;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"16-20 lat";"2018";8589;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"16-20 lat";"2019";8894;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"21-25 lat";"2015";2587;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"21-25 lat";"2016";2744;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"21-25 lat";"2017";2925;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"21-25 lat";"2018";3144;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"21-25 lat";"2019";3551;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"26-30 lat";"2015";1618;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"26-30 lat";"2016";1698;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"26-30 lat";"2017";1777;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"26-30 lat";"2018";1824;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"26-30 lat";"2019";1785;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"31 lat i starsze";"2015";3496;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"31 lat i starsze";"2016";3795;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"31 lat i starsze";"2017";4083;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"31 lat i starsze";"2018";4433;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody osobowe";"31 lat i starsze";"2019";4792;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"8-9 lat";"2015";618;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"8-9 lat";"2016";703;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"8-9 lat";"2017";677;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"8-9 lat";"2018";653;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"8-9 lat";"2019";689;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"10-11 lat";"2015";633;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"10-11 lat";"2016";565;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"10-11 lat";"2017";672;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"10-11 lat";"2018";765;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"10-11 lat";"2019";701;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"12-15 lat";"2015";1203;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"12-15 lat";"2016";1203;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"12-15 lat";"2017";1211;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"12-15 lat";"2018";1236;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"12-15 lat";"2019";1259;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"16-20 lat";"2015";1018;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"16-20 lat";"2016";1133;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"16-20 lat";"2017";1163;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"16-20 lat";"2018";1148;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"16-20 lat";"2019";1182;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"21-25 lat";"2015";445;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"21-25 lat";"2016";508;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"21-25 lat";"2017";548;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"21-25 lat";"2018";591;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"21-25 lat";"2019";631;"szt.";"";
1262000;"Powiat m.Nowy Sącz";"samochody ciężarowe";"26-30 lat";"2015";366;"szt.";"";
